frame,tipo_objeto,conf,track_id,x1,y1,x2,y2,conf_matricula,mx1,my1,mx2,my2,texto_matricula
1704,car,0.643,123,1302,319,1342,350,0.0,0.0,0.0,0.0,0.0,
1704,car,0.592,124,1340,325,1385,353,0.0,0.0,0.0,0.0,0.0,
1704,person,0.768,113,1760,323,1805,411,0.0,0.0,0.0,0.0,0.0,
1705,car,0.89,115,856,291,1081,458,0.771,901,397,961,413,'Es9n
1705,car,0.66,118,1143,308,1212,363,0.0,0.0,0.0,0.0,0.0,
1705,car,0.751,122,1428,321,1517,383,0.0,0.0,0.0,0.0,0.0,
1705,car,0.651,123,1302,319,1342,350,0.0,0.0,0.0,0.0,0.0,
1705,car,0.586,124,1340,325,1385,353,0.0,0.0,0.0,0.0,0.0,
1705,person,0.784,113,1762,324,1806,411,0.0,0.0,0.0,0.0,0.0,
1706,car,0.883,115,841,290,1075,463,0.758,888,400,950,417,ELu
1706,car,0.67,118,1142,308,1212,364,0.0,0.0,0.0,0.0,0.0,
1706,car,0.754,122,1428,321,1516,383,0.0,0.0,0.0,0.0,0.0,
1706,car,0.646,123,1301,319,1342,350,0.0,0.0,0.0,0.0,0.0,
1706,car,0.594,124,1340,325,1385,353,0.0,0.0,0.0,0.0,0.0,
1706,person,0.777,113,1763,324,1805,411,0.0,0.0,0.0,0.0,0.0,
1707,car,0.859,115,827,290,1069,468,0.779,875,402,940,420,'EISI
1707,car,0.613,118,1141,308,1211,364,0.0,0.0,0.0,0.0,0.0,
1707,car,0.747,122,1428,321,1516,382,0.0,0.0,0.0,0.0,0.0,
1707,car,0.636,123,1301,319,1342,350,0.0,0.0,0.0,0.0,0.0,
1707,car,0.604,124,1340,325,1385,353,0.0,0.0,0.0,0.0,0.0,
1707,person,0.782,113,1764,324,1805,411,0.0,0.0,0.0,0.0,0.0,
1708,car,0.869,115,812,290,1062,473,0.777,862,405,927,423,Es9L
1708,car,0.633,118,1140,307,1211,364,0.0,0.0,0.0,0.0,0.0,
1708,car,0.742,122,1428,321,1515,382,0.0,0.0,0.0,0.0,0.0,
1708,car,0.63,123,1302,319,1342,350,0.0,0.0,0.0,0.0,0.0,
1708,car,0.609,124,1340,325,1385,353,0.0,0.0,0.0,0.0,0.0,
1708,person,0.783,113,1765,322,1807,411,0.0,0.0,0.0,0.0,0.0,
1708,car,0.511,128,1372,327,1398,357,0.0,0.0,0.0,0.0,0.0,
1709,car,0.829,115,795,289,1056,479,0.82,847,408,914,427,ESL
1709,car,0.634,118,1139,307,1211,365,0.0,0.0,0.0,0.0,0.0,
1709,car,0.741,122,1428,321,1515,382,0.0,0.0,0.0,0.0,0.0,
1709,car,0.631,123,1302,319,1342,350,0.0,0.0,0.0,0.0,0.0,
1709,car,0.614,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1709,person,0.762,113,1766,321,1808,411,0.0,0.0,0.0,0.0,0.0,
1709,car,0.501,128,1373,327,1398,358,0.0,0.0,0.0,0.0,0.0,
1710,car,0.914,115,778,287,1050,485,0.798,829,412,900,431,EL
1710,car,0.653,118,1138,307,1211,365,0.0,0.0,0.0,0.0,0.0,
1710,car,0.748,122,1428,321,1514,382,0.0,0.0,0.0,0.0,0.0,
1710,car,0.642,123,1301,319,1342,350,0.0,0.0,0.0,0.0,0.0,
1710,car,0.613,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1710,person,0.753,113,1767,320,1810,412,0.0,0.0,0.0,0.0,0.0,
1710,car,0.498,128,1373,327,1398,358,0.0,0.0,0.0,0.0,0.0,
1711,car,0.871,115,761,286,1043,491,0.81,812,416,885,436,W
1711,car,0.632,118,1137,307,1211,365,0.0,0.0,0.0,0.0,0.0,
1711,car,0.742,122,1428,321,1514,382,0.0,0.0,0.0,0.0,0.0,
1711,car,0.623,123,1301,319,1342,350,0.0,0.0,0.0,0.0,0.0,
1711,car,0.609,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1711,person,0.731,113,1768,320,1811,412,0.0,0.0,0.0,0.0,0.0,
1711,car,0.492,128,1372,327,1398,358,0.0,0.0,0.0,0.0,0.0,
1712,car,0.886,115,741,285,1035,498,0.82,793,420,869,441,{lu
1712,car,0.647,118,1136,307,1211,366,0.0,0.0,0.0,0.0,0.0,
1712,car,0.745,122,1427,321,1514,382,0.0,0.0,0.0,0.0,0.0,
1712,car,0.626,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1712,car,0.609,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1712,person,0.729,113,1770,320,1812,412,0.0,0.0,0.0,0.0,0.0,
1712,car,0.48,128,1373,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1713,car,0.873,115,719,284,1025,505,0.778,771,426,852,446,Val
1713,car,0.657,118,1135,307,1210,366,0.0,0.0,0.0,0.0,0.0,
1713,car,0.738,122,1427,321,1514,382,0.0,0.0,0.0,0.0,0.0,
1713,car,0.636,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1713,car,0.605,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1713,person,0.707,113,1771,321,1813,411,0.0,0.0,0.0,0.0,0.0,
1713,car,0.484,128,1373,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1714,car,0.893,115,696,283,1016,513,0.813,750,430,833,453,4
1714,car,0.644,118,1134,306,1210,366,0.0,0.0,0.0,0.0,0.0,
1714,car,0.742,122,1427,321,1514,382,0.0,0.0,0.0,0.0,0.0,
1714,car,0.627,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1714,car,0.606,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1714,person,0.696,113,1775,322,1816,411,0.0,0.0,0.0,0.0,0.0,
1714,car,0.479,128,1372,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1715,car,0.895,115,671,282,1007,523,0.769,724,437,811,459,
1715,car,0.693,118,1133,306,1211,367,0.0,0.0,0.0,0.0,0.0,
1715,car,0.747,122,1427,321,1514,382,0.0,0.0,0.0,0.0,0.0,
1715,car,0.628,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1715,car,0.6,124,1340,325,1385,353,0.0,0.0,0.0,0.0,0.0,
1715,person,0.601,113,1777,324,1817,410,0.0,0.0,0.0,0.0,0.0,
1715,car,0.479,128,1372,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1716,car,0.917,115,644,280,997,531,0.74,698,442,789,467,
1716,car,0.711,118,1132,306,1211,367,0.0,0.0,0.0,0.0,0.0,
1716,car,0.745,122,1428,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1716,car,0.633,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1716,car,0.61,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1716,person,0.666,113,1778,323,1819,411,0.0,0.0,0.0,0.0,0.0,
1716,car,0.48,128,1372,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1717,car,0.901,115,613,276,987,541,0.805,668,448,762,475,
1717,car,0.677,118,1130,306,1210,369,0.0,0.0,0.0,0.0,0.0,
1717,car,0.75,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1717,car,0.636,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1717,car,0.612,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1717,person,0.724,113,1780,323,1821,412,0.0,0.0,0.0,0.0,0.0,
1717,car,0.476,128,1372,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1718,car,0.907,115,581,275,974,552,0.78,634,455,734,484,
1718,car,0.734,118,1127,306,1210,370,0.0,0.0,0.0,0.0,0.0,
1718,car,0.746,122,1428,322,1513,382,0.0,0.0,0.0,0.0,0.0,
1718,car,0.632,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1718,car,0.617,124,1339,324,1384,353,0.0,0.0,0.0,0.0,0.0,
1718,person,0.685,113,1781,322,1823,413,0.0,0.0,0.0,0.0,0.0,
1718,car,0.467,128,1373,326,1399,357,0.0,0.0,0.0,0.0,0.0,
1719,car,0.88,115,545,274,961,565,0.778,597,463,701,493,3
1719,car,0.725,118,1126,306,1209,370,0.0,0.0,0.0,0.0,0.0,
1719,car,0.744,122,1428,322,1513,381,0.0,0.0,0.0,0.0,0.0,
1719,car,0.639,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1719,car,0.618,124,1339,324,1384,353,0.0,0.0,0.0,0.0,0.0,
1719,person,0.691,113,1781,322,1824,413,0.0,0.0,0.0,0.0,0.0,
1719,car,0.463,128,1373,326,1399,357,0.0,0.0,0.0,0.0,0.0,
1720,car,0.92,115,505,272,945,578,0.704,555,471,666,504,
1720,car,0.732,118,1125,306,1210,371,0.0,0.0,0.0,0.0,0.0,
1720,car,0.749,122,1428,322,1513,381,0.0,0.0,0.0,0.0,0.0,
1720,car,0.643,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1720,car,0.614,124,1339,324,1384,353,0.0,0.0,0.0,0.0,0.0,
1720,person,0.692,113,1782,322,1824,414,0.0,0.0,0.0,0.0,0.0,
1720,car,0.461,128,1372,326,1399,357,0.0,0.0,0.0,0.0,0.0,
1721,car,0.915,115,458,270,931,595,0.635,507,481,626,516,
1721,car,0.696,118,1124,306,1210,372,0.0,0.0,0.0,0.0,0.0,
1721,car,0.756,122,1428,322,1512,381,0.0,0.0,0.0,0.0,0.0,
1721,car,0.646,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1721,car,0.617,124,1339,324,1384,352,0.0,0.0,0.0,0.0,0.0,
1721,person,0.636,113,1783,322,1825,413,0.0,0.0,0.0,0.0,0.0,
1721,car,0.457,128,1372,326,1399,357,0.0,0.0,0.0,0.0,0.0,
1722,car,0.935,115,407,267,913,612,0.0,0.0,0.0,0.0,0.0,
1722,car,0.76,118,1123,305,1210,372,0.0,0.0,0.0,0.0,0.0,
1722,car,0.755,122,1428,322,1512,381,0.0,0.0,0.0,0.0,0.0,
1722,car,0.65,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1722,car,0.618,124,1340,324,1384,353,0.0,0.0,0.0,0.0,0.0,
1722,person,0.571,113,1783,324,1825,413,0.0,0.0,0.0,0.0,0.0,
1722,car,0.464,128,1372,326,1398,357,0.0,0.0,0.0,0.0,0.0,
1723,car,0.922,115,349,265,892,632,0.0,0.0,0.0,0.0,0.0,
1723,car,0.743,118,1121,305,1210,373,0.0,0.0,0.0,0.0,0.0,
1723,car,0.755,122,1427,322,1512,381,0.0,0.0,0.0,0.0,0.0,
1723,car,0.653,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1723,car,0.611,124,1340,324,1384,353,0.0,0.0,0.0,0.0,0.0,
1723,person,0.534,113,1784,326,1825,413,0.0,0.0,0.0,0.0,0.0,
1723,car,0.459,128,1372,326,1398,357,0.0,0.0,0.0,0.0,0.0,
1724,car,0.918,115,281,261,870,654,0.0,0.0,0.0,0.0,0.0,
1724,car,0.716,118,1120,305,1210,374,0.0,0.0,0.0,0.0,0.0,
1724,car,0.751,122,1427,322,1512,381,0.0,0.0,0.0,0.0,0.0,
1724,car,0.653,123,1302,320,1343,350,0.0,0.0,0.0,0.0,0.0,
1724,car,0.617,124,1340,324,1384,353,0.0,0.0,0.0,0.0,0.0,
1724,person,0.412,113,1785,326,1826,413,0.0,0.0,0.0,0.0,0.0,
1724,car,0.459,128,1372,326,1398,357,0.0,0.0,0.0,0.0,0.0,
1725,car,0.93,115,201,255,846,681,0.0,0.0,0.0,0.0,0.0,
1725,car,0.695,118,1120,305,1212,375,0.0,0.0,0.0,0.0,0.0,
1725,car,0.747,122,1427,322,1513,381,0.0,0.0,0.0,0.0,0.0,
1725,car,0.652,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1725,car,0.614,124,1339,324,1384,353,0.0,0.0,0.0,0.0,0.0,
1725,car,0.458,128,1372,326,1399,357,0.0,0.0,0.0,0.0,0.0,
1725,person,0.678,99,865,303,891,366,0.0,0.0,0.0,0.0,0.0,
1726,car,0.931,115,112,251,818,711,0.0,0.0,0.0,0.0,0.0,
1726,car,0.715,118,1118,304,1210,375,0.0,0.0,0.0,0.0,0.0,
1726,car,0.75,122,1427,322,1512,381,0.0,0.0,0.0,0.0,0.0,
1726,car,0.661,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1726,car,0.62,124,1339,325,1383,353,0.0,0.0,0.0,0.0,0.0,
1726,car,0.465,128,1372,326,1399,357,0.0,0.0,0.0,0.0,0.0,
1726,person,0.605,99,865,303,891,366,0.0,0.0,0.0,0.0,0.0,
1727,car,0.942,115,37,247,808,749,0.0,0.0,0.0,0.0,0.0,
1727,car,0.725,118,1116,304,1209,375,0.0,0.0,0.0,0.0,0.0,
1727,car,0.754,122,1427,322,1513,381,0.0,0.0,0.0,0.0,0.0,
1727,car,0.654,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1727,car,0.622,124,1340,325,1383,352,0.0,0.0,0.0,0.0,0.0,
1727,car,0.462,128,1372,326,1398,357,0.0,0.0,0.0,0.0,0.0,
1727,person,0.423,99,866,302,892,366,0.0,0.0,0.0,0.0,0.0,
1728,car,0.919,115,0,242,818,795,0.0,0.0,0.0,0.0,0.0,
1728,car,0.745,118,1115,304,1210,377,0.0,0.0,0.0,0.0,0.0,
1728,car,0.755,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1728,car,0.64,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1728,car,0.612,124,1340,325,1383,353,0.0,0.0,0.0,0.0,0.0,
1728,car,0.492,128,1371,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1728,person,0.407,99,866,303,892,365,0.0,0.0,0.0,0.0,0.0,
1729,car,0.948,115,0,236,845,865,0.0,0.0,0.0,0.0,0.0,
1729,car,0.706,118,1115,304,1212,378,0.0,0.0,0.0,0.0,0.0,
1729,car,0.754,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1729,car,0.648,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1729,car,0.626,124,1340,325,1383,353,0.0,0.0,0.0,0.0,0.0,
1729,car,0.498,128,1371,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1729,person,0.537,99,866,303,892,366,0.0,0.0,0.0,0.0,0.0,
1730,car,0.949,115,0,229,858,923,0.0,0.0,0.0,0.0,0.0,
1730,car,0.676,118,1113,304,1212,380,0.0,0.0,0.0,0.0,0.0,
1730,car,0.751,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1730,car,0.643,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1730,car,0.619,124,1340,325,1383,353,0.0,0.0,0.0,0.0,0.0,
1730,car,0.496,128,1371,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1730,person,0.481,99,866,304,892,365,0.0,0.0,0.0,0.0,0.0,
1730,person,0.603,113,1793,325,1837,415,0.0,0.0,0.0,0.0,0.0,
1731,car,0.959,115,0,225,879,1009,0.0,0.0,0.0,0.0,0.0,
1731,car,0.625,118,1108,304,1207,379,0.0,0.0,0.0,0.0,0.0,
1731,car,0.755,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1731,car,0.643,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1731,car,0.617,124,1340,325,1382,352,0.0,0.0,0.0,0.0,0.0,
1731,car,0.498,128,1372,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1731,person,0.614,113,1793,325,1836,416,0.0,0.0,0.0,0.0,0.0,
1732,car,0.965,115,0,221,832,998,0.0,0.0,0.0,0.0,0.0,
1732,car,0.687,118,1106,303,1206,380,0.0,0.0,0.0,0.0,0.0,
1732,car,0.748,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1732,car,0.661,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1732,car,0.624,124,1340,325,1383,353,0.0,0.0,0.0,0.0,0.0,
1732,car,0.493,128,1372,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1732,person,0.635,113,1794,325,1838,416,0.0,0.0,0.0,0.0,0.0,
1733,car,0.954,115,0,212,766,957,0.0,0.0,0.0,0.0,0.0,
1733,car,0.679,118,1103,303,1205,381,0.0,0.0,0.0,0.0,0.0,
1733,car,0.748,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1733,car,0.654,123,1302,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1733,car,0.628,124,1340,325,1383,352,0.0,0.0,0.0,0.0,0.0,
1733,car,0.505,128,1371,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1733,person,0.64,113,1791,325,1835,416,0.0,0.0,0.0,0.0,0.0,
1733,person,0.625,62,0,304,154,463,0.0,0.0,0.0,0.0,0.0,
1734,car,0.951,115,0,200,712,939,0.0,0.0,0.0,0.0,0.0,
1734,car,0.733,118,1101,303,1201,381,0.0,0.0,0.0,0.0,0.0,
1734,car,0.749,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1734,car,0.662,123,1302,319,1343,349,0.0,0.0,0.0,0.0,0.0,
1734,car,0.612,124,1340,325,1383,352,0.0,0.0,0.0,0.0,0.0,
1734,car,0.494,128,1371,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1734,person,0.617,113,1792,325,1836,416,0.0,0.0,0.0,0.0,0.0,
1735,car,0.952,115,0,198,653,936,0.0,0.0,0.0,0.0,0.0,
1735,car,0.729,118,1097,302,1200,382,0.0,0.0,0.0,0.0,0.0,
1735,car,0.757,122,1427,320,1513,382,0.0,0.0,0.0,0.0,0.0,
1735,car,0.667,123,1302,319,1343,349,0.0,0.0,0.0,0.0,0.0,
1735,car,0.607,124,1340,325,1383,352,0.0,0.0,0.0,0.0,0.0,
1735,car,0.498,128,1371,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1735,person,0.642,113,1794,324,1839,416,0.0,0.0,0.0,0.0,0.0,
1736,car,0.928,115,0,218,590,972,0.0,0.0,0.0,0.0,0.0,
1736,car,0.769,118,1095,302,1198,382,0.0,0.0,0.0,0.0,0.0,
1736,car,0.745,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1736,car,0.67,123,1302,319,1343,349,0.0,0.0,0.0,0.0,0.0,
1736,car,0.619,124,1340,325,1383,352,0.0,0.0,0.0,0.0,0.0,
1736,car,0.498,128,1371,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1736,person,0.651,113,1795,325,1841,416,0.0,0.0,0.0,0.0,0.0,
1736,person,0.545,99,870,303,897,367,0.0,0.0,0.0,0.0,0.0,
1737,car,0.866,115,0,293,495,1032,0.0,0.0,0.0,0.0,0.0,
1737,car,0.743,118,1094,302,1198,383,0.0,0.0,0.0,0.0,0.0,
1737,car,0.75,122,1427,321,1513,382,0.0,0.0,0.0,0.0,0.0,
1737,car,0.658,123,1302,319,1343,349,0.0,0.0,0.0,0.0,0.0,
1737,car,0.609,124,1340,325,1383,352,0.0,0.0,0.0,0.0,0.0,
1737,car,0.488,128,1371,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1737,person,0.638,113,1794,325,1839,416,0.0,0.0,0.0,0.0,0.0,
1737,person,0.639,99,871,301,898,367,0.0,0.0,0.0,0.0,0.0,
1738,car,0.705,118,1093,303,1197,385,0.0,0.0,0.0,0.0,0.0,
1738,car,0.764,122,1427,321,1512,382,0.0,0.0,0.0,0.0,0.0,
1738,car,0.662,123,1302,319,1343,349,0.0,0.0,0.0,0.0,0.0,
1738,car,0.615,124,1340,325,1383,352,0.0,0.0,0.0,0.0,0.0,
1738,car,0.485,128,1370,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1738,person,0.641,113,1796,326,1840,417,0.0,0.0,0.0,0.0,0.0,
1738,person,0.641,99,871,301,898,367,0.0,0.0,0.0,0.0,0.0,
1739,car,0.701,118,1090,304,1194,385,0.0,0.0,0.0,0.0,0.0,
1739,car,0.759,122,1427,321,1512,382,0.0,0.0,0.0,0.0,0.0,
1739,car,0.662,123,1301,319,1343,349,0.0,0.0,0.0,0.0,0.0,
1739,car,0.611,124,1340,325,1383,352,0.0,0.0,0.0,0.0,0.0,
1739,car,0.486,128,1370,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1739,person,0.65,113,1797,326,1840,417,0.0,0.0,0.0,0.0,0.0,
1739,person,0.519,99,872,302,898,367,0.0,0.0,0.0,0.0,0.0,
1739,car,0.508,132,1190,313,1222,341,0.0,0.0,0.0,0.0,0.0,
1740,car,0.7,118,1088,304,1192,386,0.0,0.0,0.0,0.0,0.0,
1740,car,0.761,122,1427,321,1512,382,0.0,0.0,0.0,0.0,0.0,
1740,car,0.656,123,1301,319,1343,349,0.0,0.0,0.0,0.0,0.0,
1740,car,0.619,124,1340,325,1383,352,0.0,0.0,0.0,0.0,0.0,
1740,car,0.486,128,1370,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1740,person,0.631,113,1799,327,1841,416,0.0,0.0,0.0,0.0,0.0,
1740,person,0.55,99,873,301,900,367,0.0,0.0,0.0,0.0,0.0,
1740,car,0.519,132,1190,313,1222,340,0.0,0.0,0.0,0.0,0.0,
1740,person,0.509,133,1829,325,1854,398,0.0,0.0,0.0,0.0,0.0,
1741,car,0.756,118,1086,304,1192,387,0.0,0.0,0.0,0.0,0.0,
1741,car,0.763,122,1427,321,1512,382,0.0,0.0,0.0,0.0,0.0,
1741,car,0.654,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1741,car,0.627,124,1340,325,1384,352,0.0,0.0,0.0,0.0,0.0,
1741,car,0.49,128,1370,326,1398,358,0.0,0.0,0.0,0.0,0.0,
1741,person,0.652,113,1799,329,1840,416,0.0,0.0,0.0,0.0,0.0,
1741,person,0.598,99,873,298,902,367,0.0,0.0,0.0,0.0,0.0,
1741,car,0.491,132,1189,312,1222,340,0.0,0.0,0.0,0.0,0.0,
1741,person,0.569,133,1829,324,1857,406,0.0,0.0,0.0,0.0,0.0,
1742,car,0.77,118,1083,303,1191,388,0.0,0.0,0.0,0.0,0.0,
1742,car,0.756,122,1427,321,1512,381,0.0,0.0,0.0,0.0,0.0,
1742,car,0.664,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1742,car,0.619,124,1340,325,1384,352,0.0,0.0,0.0,0.0,0.0,
1742,car,0.488,128,1371,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1742,person,0.639,113,1800,330,1840,416,0.0,0.0,0.0,0.0,0.0,
1742,person,0.642,99,874,296,903,366,0.0,0.0,0.0,0.0,0.0,
1742,car,0.51,132,1188,312,1221,340,0.0,0.0,0.0,0.0,0.0,
1742,person,0.546,133,1830,324,1860,412,0.0,0.0,0.0,0.0,0.0,
1742,person,0.538,134,907,290,931,366,0.0,0.0,0.0,0.0,0.0,
1743,car,0.682,118,1080,303,1190,389,0.0,0.0,0.0,0.0,0.0,
1743,car,0.755,122,1428,321,1512,381,0.0,0.0,0.0,0.0,0.0,
1743,car,0.651,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1743,car,0.616,124,1340,325,1384,352,0.0,0.0,0.0,0.0,0.0,
1743,car,0.494,128,1371,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1743,person,0.68,113,1800,329,1839,417,0.0,0.0,0.0,0.0,0.0,
1743,person,0.665,99,875,294,904,366,0.0,0.0,0.0,0.0,0.0,
1743,car,0.515,132,1187,311,1222,341,0.0,0.0,0.0,0.0,0.0,
1743,person,0.564,133,1831,324,1862,414,0.0,0.0,0.0,0.0,0.0,
1743,person,0.577,134,908,292,931,366,0.0,0.0,0.0,0.0,0.0,
1744,car,0.669,118,1078,302,1191,391,0.0,0.0,0.0,0.0,0.0,
1744,car,0.758,122,1428,321,1512,381,0.0,0.0,0.0,0.0,0.0,
1744,car,0.639,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1744,car,0.62,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1744,car,0.492,128,1371,326,1399,357,0.0,0.0,0.0,0.0,0.0,
1744,person,0.667,113,1800,329,1839,417,0.0,0.0,0.0,0.0,0.0,
1744,person,0.616,99,876,294,905,366,0.0,0.0,0.0,0.0,0.0,
1744,car,0.507,132,1186,311,1222,341,0.0,0.0,0.0,0.0,0.0,
1744,person,0.609,133,1832,325,1863,416,0.0,0.0,0.0,0.0,0.0,
1744,person,0.602,134,907,293,931,368,0.0,0.0,0.0,0.0,0.0,
1745,car,0.679,118,1075,302,1189,391,0.0,0.0,0.0,0.0,0.0,
1745,car,0.758,122,1428,321,1512,381,0.0,0.0,0.0,0.0,0.0,
1745,car,0.63,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1745,car,0.613,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1745,car,0.485,128,1371,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1745,person,0.687,113,1801,328,1839,417,0.0,0.0,0.0,0.0,0.0,
1745,person,0.433,99,877,294,905,364,0.0,0.0,0.0,0.0,0.0,
1745,car,0.468,132,1186,311,1222,341,0.0,0.0,0.0,0.0,0.0,
1745,person,0.655,133,1834,324,1865,416,0.0,0.0,0.0,0.0,0.0,
1745,person,0.552,134,908,293,930,366,0.0,0.0,0.0,0.0,0.0,
1746,car,0.747,118,1073,301,1189,392,0.0,0.0,0.0,0.0,0.0,
1746,car,0.762,122,1427,321,1512,381,0.0,0.0,0.0,0.0,0.0,
1746,car,0.618,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1746,car,0.61,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1746,car,0.482,128,1372,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1746,person,0.658,113,1801,327,1839,417,0.0,0.0,0.0,0.0,0.0,
1746,car,0.482,132,1185,311,1222,342,0.0,0.0,0.0,0.0,0.0,
1746,person,0.736,133,1835,325,1867,417,0.0,0.0,0.0,0.0,0.0,
1746,person,0.537,134,908,293,931,366,0.0,0.0,0.0,0.0,0.0,
1747,car,0.676,118,1071,301,1189,393,0.0,0.0,0.0,0.0,0.0,
1747,car,0.764,122,1427,321,1512,381,0.0,0.0,0.0,0.0,0.0,
1747,car,0.621,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1747,car,0.609,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1747,car,0.484,128,1372,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1747,person,0.666,113,1802,327,1840,417,0.0,0.0,0.0,0.0,0.0,
1747,car,0.484,132,1185,311,1221,341,0.0,0.0,0.0,0.0,0.0,
1747,person,0.702,133,1838,325,1870,418,0.0,0.0,0.0,0.0,0.0,
1747,person,0.487,134,908,295,931,367,0.0,0.0,0.0,0.0,0.0,
1748,car,0.782,118,1069,301,1188,394,0.0,0.0,0.0,0.0,0.0,
1748,car,0.768,122,1428,321,1512,381,0.0,0.0,0.0,0.0,0.0,
1748,car,0.619,123,1301,319,1343,350,0.0,0.0,0.0,0.0,0.0,
1748,car,0.611,124,1340,325,1384,353,0.0,0.0,0.0,0.0,0.0,
1748,car,0.489,128,1372,326,1399,358,0.0,0.0,0.0,0.0,0.0,
1748,person,0.656,113,1803,327,1841,417,0.0,0.0,0.0,0.0,0.0,
1748,car,0.478,132,1185,311,1221,342,0.0,0.0,0.0,0.0,0.0,
1748,person,0.699,133,1839,326,1872,419,0.0,0.0,0.0,0.0,0.0,
1748,person,0.54,134,909,295,932,366,0.0,0.0,0.0,0.0,0.0,
1749,car,0.733,118,1066,301,1188,395,0.0,0.0,0.0,0.0,0.0,
